contig-100_1_17	2	ERR843912
contig-100_0_17	10	ERR843912
contig-100_1_21	1	ERR843912
contig-100_10_7	7	ERR843912
contig-100_65_6	2	ERR843912
contig-100_350_2	3	ERR843912
contig-100_36_1	92	ERR843912
contig-100_4_2	3	ERR843912
contig-100_29_2	2	ERR843912
contig-100_106_2	3	ERR843912
contig-100_273_3	2	ERR843912
contig-100_64_3	2	ERR843912
contig-100_9_2	10	ERR843912
contig-100_31_2	37544	ERR843912
contig-100_56_1	2	ERR843912
contig-100_81_1	2	ERR843912
contig-100_190_5	2	ERR843912
contig-100_44_6	92	ERR843912
contig-100_7_33	46	ERR843912
contig-100_25_7	41	ERR843912
contig-100_32_1	32	ERR843912
contig-100_11_15	7	ERR843912
contig-100_0_32	104	ERR843912
contig-100_15_3	112234	ERR843912
contig-100_0_65	6	ERR843912
contig-100_15_16	93218	ERR843912
contig-100_7_10	47	ERR843912
contig-100_11_6	47	ERR843912
contig-100_169_2	112409	ERR843912
contig-100_43_5	103	ERR843912
contig-100_1_27	7	ERR843912
contig-100_31_8	4	ERR843912
contig-100_39_5	5	ERR843912
contig-100_32_3	71	ERR843912
contig-100_11_23	14	ERR843912
contig-100_43_6	44	ERR843912
contig-100_7_12	10	ERR843912
contig-100_36_7	16	ERR843912
contig-100_28_10	7	ERR843912
contig-100_21_4	17	ERR843912
contig-100_52_5	8	ERR843912
contig-100_3_17	2	ERR843912
contig-100_48_2	2	ERR843912
contig-100_105_4	1	ERR843912
contig-100_5_6	89	ERR843912
contig-100_5_38	67	ERR843912
contig-100_42_2	111	ERR843912
contig-100_90_1	28	ERR843912
contig-100_14_3	30	ERR843912
contig-100_11_27	52	ERR843912
contig-100_3_33	4	ERR843912
contig-100_13_12	2	ERR843912
contig-100_1_14	6	ERR843912
contig-100_17_7	1	ERR843912
contig-100_94_1	2	ERR843912
contig-100_69_6	7	ERR843912
contig-100_0_7	3	ERR843912
contig-100_0_24	56	ERR843912
contig-100_12_4	4	ERR843912
contig-100_17_20	2	ERR843912
contig-100_108_1	27	ERR843912
contig-100_10_2	48	ERR843912
contig-100_54_5	17	ERR843912
contig-100_263_2	1	ERR843912
contig-100_0_18	53	ERR843912
contig-100_265_1	8	ERR843912
contig-100_29_1	1	ERR843912
contig-100_8_10	2	ERR843912
contig-100_21_6	19	ERR843912
contig-100_15_9	233574	ERR843912
contig-100_92_1	8	ERR843912
contig-100_261_1	5	ERR843912
contig-100_23_1	31	ERR843912
contig-100_16_4	1	ERR843912
contig-100_4_3	2	ERR843912
contig-100_7_18	10	ERR843912
contig-100_5_1	33	ERR843912
contig-100_63_1	1	ERR843912
contig-100_0_30	4	ERR843912
contig-100_25_5	4	ERR843912
contig-100_13_1	74	ERR843912
contig-100_25_6	71	ERR843912
contig-100_13_16	7	ERR843912
contig-100_176_2	1	ERR843912
contig-100_406_1	1	ERR843912
contig-100_5_35	2	ERR843912
contig-100_3_6	24	ERR843912
contig-100_34_6	52	ERR843912
contig-100_32_8	18	ERR843912
contig-100_142_2	1	ERR843912
contig-100_43_8	7	ERR843912
contig-100_37_3	2	ERR843912
contig-100_0_79	2	ERR843912
contig-100_22_5	2	ERR843912
contig-100_338_2	1	ERR843912
contig-100_0_4	19	ERR843912
contig-100_54_4	8	ERR843912
contig-100_15_11	35603	ERR843912
contig-100_18_4	13	ERR843912
contig-100_50_8	13	ERR843912
contig-100_130_2	2	ERR843912
contig-100_39_1	11	ERR843912
contig-100_274_1	2	ERR843912
contig-100_77_1	27	ERR843912
contig-100_229_1	7	ERR843912
contig-100_15_4	81411	ERR843912
contig-100_12_8	9	ERR843912
contig-100_263_1	2	ERR843912
*	724324	ERR843912
contig-100_6_4	18	ERR843912
contig-100_1_18	5	ERR843912
contig-100_0_5	3	ERR843912
contig-100_14_2	47	ERR843912
contig-100_0_31	3	ERR843912
contig-100_1_3	17	ERR843912
contig-100_40_3	2	ERR843912
contig-100_10_1	80	ERR843912
contig-100_7_4	4	ERR843912
contig-100_90_2	53	ERR843912
contig-100_8_5	97	ERR843912
contig-100_2_45	1	ERR843912
contig-100_42_7	29	ERR843912
contig-100_3_12	1	ERR843912
contig-100_67_6	6	ERR843912
contig-100_26_8	2	ERR843912
contig-100_7_19	1	ERR843912
contig-100_38_5	18	ERR843912
contig-100_15_14	29037	ERR843912
contig-100_5_30	6	ERR843912
contig-100_3_30	2	ERR843912
contig-100_31_11	12	ERR843912
contig-100_324_1	16814	ERR843912
contig-100_16_1	14	ERR843912
contig-100_0_53	1	ERR843912
contig-100_34_7	46	ERR843912
contig-100_1_2	25	ERR843912
contig-100_1_25	23	ERR843912
contig-100_7_2	23	ERR843912
contig-100_103_2	3	ERR843912
contig-100_10_4	11	ERR843912
contig-100_312_1	6	ERR843912
contig-100_342_1	1	ERR843912
contig-100_25_1	38	ERR843912
contig-100_117_1	14	ERR843912
contig-100_72_1	6	ERR843912
contig-100_7_31	104	ERR843912
contig-100_34_5	106	ERR843912
contig-100_141_2	30695	ERR843912
contig-100_36_4	11	ERR843912
contig-100_13_8	30	ERR843912
contig-100_5_36	52	ERR843912
contig-100_26_7	6	ERR843912
contig-100_13_15	13	ERR843912
contig-100_4_4	8	ERR843912
contig-100_22_7	45	ERR843912
contig-100_170_2	8	ERR843912
contig-100_84_1	2	ERR843912
contig-100_0_67	5	ERR843912
contig-100_9_6	50	ERR843912
contig-100_18_2	96	ERR843912
contig-100_174_1	2	ERR843912
contig-100_20_5	3	ERR843912
contig-100_300_1	2	ERR843912
contig-100_35_5	4	ERR843912
contig-100_73_2	1	ERR843912
contig-100_7_43	31	ERR843912
contig-100_2_3	55	ERR843912
contig-100_6_10	4	ERR843912
contig-100_22_6	83	ERR843912
contig-100_67_1	25	ERR843912
contig-100_30_3	1	ERR843912
contig-100_13_4	15	ERR843912
contig-100_103_1	8	ERR843912
contig-100_5_2	152	ERR843912
contig-100_133_1	2997	ERR843912
contig-100_45_7	1	ERR843912
contig-100_48_4	1	ERR843912
contig-100_130_1	3	ERR843912
contig-100_1_19	11	ERR843912
contig-100_311_1	2	ERR843912
contig-100_79_1	2	ERR843912
contig-100_15_8	16705	ERR843912
contig-100_12_6	35	ERR843912
contig-100_66_1	14	ERR843912
contig-100_12_7	37	ERR843912
contig-100_1_34	1	ERR843912
contig-100_14_1	76	ERR843912
contig-100_129_1	2	ERR843912
contig-100_0_11	41	ERR843912
contig-100_12_1	19	ERR843912
contig-100_1_13	3	ERR843912
contig-100_7_32	75	ERR843912
contig-100_212_2	44054	ERR843912
contig-100_52_1	8	ERR843912
contig-100_23_5	20	ERR843912
contig-100_11_2	1	ERR843912
contig-100_8_3	55	ERR843912
contig-100_15_7	57926	ERR843912
contig-100_34_3	108	ERR843912
contig-100_43_1	20	ERR843912
contig-100_0_29	9	ERR843912
contig-100_15_6	8713	ERR843912
contig-100_0_2	2	ERR843912
contig-100_36_5	17	ERR843912
contig-100_273_1	1	ERR843912
contig-100_10_3	20	ERR843912
contig-100_4_5	7	ERR843912
contig-100_110_3	201	ERR843912
contig-100_278_2	1	ERR843912
contig-100_26_6	1	ERR843912
contig-100_10_9	85	ERR843912
contig-100_296_3	1	ERR843912
contig-100_7_39	36	ERR843912
contig-100_222_2	6	ERR843912
contig-100_53_1	3	ERR843912
contig-100_54_1	86	ERR843912
contig-100_11_1	18	ERR843912
contig-100_150_1	11	ERR843912
contig-100_42_5	1	ERR843912
contig-100_50_2	76	ERR843912
contig-100_0_13	5	ERR843912
contig-100_310_2	2	ERR843912
contig-100_0_68	13	ERR843912
contig-100_3_4	16	ERR843912
contig-100_94_4	1	ERR843912
contig-100_54_6	6	ERR843912
contig-100_126_1	1	ERR843912
contig-100_77_3	1	ERR843912
contig-100_8_7	13	ERR843912
contig-100_235_3	1	ERR843912
contig-100_23_2	47	ERR843912
contig-100_117_2	28	ERR843912
contig-100_17_3	14	ERR843912
contig-100_0_19	72	ERR843912
contig-100_0_26	10	ERR843912
contig-100_0_48	5	ERR843912
contig-100_440_1	28913	ERR843912
contig-100_7_16	2	ERR843912
contig-100_3_25	3	ERR843912
contig-100_44_5	3	ERR843912
contig-100_0_37	10	ERR843912
contig-100_1_10	29	ERR843912
contig-100_16_6	9	ERR843912
contig-100_7_8	5	ERR843912
contig-100_8_4	90	ERR843912
contig-100_31_20	4	ERR843912
contig-100_52_4	6	ERR843912
contig-100_7_41	20	ERR843912
contig-100_354_1	3	ERR843912
contig-100_43_3	18	ERR843912
contig-100_89_1	49234	ERR843912
contig-100_50_1	72	ERR843912
contig-100_32_7	17	ERR843912
contig-100_5_26	2	ERR843912
contig-100_7_22	26	ERR843912
contig-100_23_7	24	ERR843912
contig-100_13_2	114	ERR843912
contig-100_212_1	23687	ERR843912
contig-100_44_1	33	ERR843912
contig-100_6_1	34	ERR843912
contig-100_66_2	4	ERR843912
contig-100_45_5	8	ERR843912
contig-100_42_6	159	ERR843912
contig-100_23_4	3	ERR843912
contig-100_17_1	4	ERR843912
contig-100_0_10	1	ERR843912
contig-100_0_12	8	ERR843912
contig-100_0_81	1	ERR843912
contig-100_48_3	8	ERR843912
contig-100_2_2	9	ERR843912
contig-100_6_12	1	ERR843912
contig-100_1_1	130	ERR843912
contig-100_53_2	2	ERR843912
contig-100_150_6	24	ERR843912
contig-100_1_42	8	ERR843912
contig-100_31_6	2	ERR843912
contig-100_30_1	1	ERR843912
contig-100_0_3	3	ERR843912
contig-100_6_7	58	ERR843912
contig-100_440_2	6021	ERR843912
contig-100_10_6	12	ERR843912
contig-100_0_36	17	ERR843912
contig-100_2_33	1	ERR843912
contig-100_294_1	1	ERR843912
contig-100_1_11	58	ERR843912
contig-100_7_38	137	ERR843912
contig-100_40_2	2	ERR843912
contig-100_21_1	21	ERR843912
contig-100_13_7	40	ERR843912
contig-100_1_7	36	ERR843912
contig-100_15_12	111869	ERR843912
contig-100_444_1	6	ERR843912
contig-100_23_3	84	ERR843912
contig-100_17_4	21	ERR843912
contig-100_34_2	49	ERR843912
contig-100_1_22	9	ERR843912
contig-100_110_1	16	ERR843912
contig-100_34_4	11	ERR843912
contig-100_65_2	1	ERR843912
contig-100_19_8	2	ERR843912
contig-100_78_1	2	ERR843912
contig-100_8_6	78	ERR843912
contig-100_36_2	44	ERR843912
contig-100_0_87	1	ERR843912
contig-100_18_9	20	ERR843912
contig-100_3_11	10	ERR843912
contig-100_77_4	1	ERR843912
contig-100_2_29	53	ERR843913
contig-100_32_4	55	ERR843913
contig-100_69_2	39	ERR843913
contig-100_1_15	471	ERR843913
contig-100_146_2	2	ERR843913
contig-100_42_3	25	ERR843913
contig-100_2_60	125	ERR843913
contig-100_39_7	3	ERR843913
contig-100_46_2	881	ERR843913
contig-100_2_5	14	ERR843913
contig-100_44_7	25	ERR843913
contig-100_101_1	18	ERR843913
contig-100_2_24	3	ERR843913
contig-100_0_55	23	ERR843913
contig-100_1_41	40	ERR843913
contig-100_2_58	124	ERR843913
contig-100_207_1	4	ERR843913
contig-100_8_1	140	ERR843913
contig-100_25_2	33961	ERR843913
contig-100_67_4	88	ERR843913
contig-100_146_3	3	ERR843913
contig-100_141_1	10	ERR843913
contig-100_0_22	144	ERR843913
contig-100_3_13	749	ERR843913
contig-100_195_3	1	ERR843913
contig-100_0_20	132	ERR843913
contig-100_13_6	172	ERR843913
contig-100_2_61	98	ERR843913
contig-100_0_39	2458	ERR843913
contig-100_256_1	8	ERR843913
contig-100_7_9	56	ERR843913
contig-100_50_5	16	ERR843913
contig-100_27_6	43	ERR843913
contig-100_9_3	33	ERR843913
contig-100_90_6	4	ERR843913
contig-100_45_2	5	ERR843913
contig-100_118_5	2	ERR843913
contig-100_4_7	334	ERR843913
contig-100_3_7	558	ERR843913
contig-100_2_42	50	ERR843913
contig-100_4_10	91	ERR843913
contig-100_42_4	14	ERR843913
contig-100_188_2	3	ERR843913
contig-100_24_3	2	ERR843913
contig-100_2_51	993	ERR843913
contig-100_13_13	1	ERR843913
contig-100_155_1	1	ERR843913
contig-100_181_2	6	ERR843913
contig-100_1_6	633	ERR843913
contig-100_56_2	2	ERR843913
contig-100_20_10	4	ERR843913
contig-100_3_23	187	ERR843913
contig-100_11_4	145	ERR843913
contig-100_0_60	322	ERR843913
contig-100_201_1	4	ERR843913
contig-100_121_4	1	ERR843913
contig-100_22_4	120	ERR843913
contig-100_246_2	2	ERR843913
contig-100_46_3	99	ERR843913
contig-100_34_1	41	ERR843913
contig-100_189_1	33	ERR843913
contig-100_2_23	61	ERR843913
contig-100_10_5	10	ERR843913
contig-100_140_2	6	ERR843913
contig-100_4_6	15	ERR843913
contig-100_0_9	572	ERR843913
contig-100_15_5	6848	ERR843913
contig-100_129_3	50	ERR843913
contig-100_33_1	4	ERR843913
contig-100_292_1	9	ERR843913
contig-100_26_3	460	ERR843913
contig-100_2_30	27	ERR843913
contig-100_21_2	103	ERR843913
contig-100_2_40	131	ERR843913
contig-100_41_2	68	ERR843913
contig-100_93_1	45	ERR843913
contig-100_21_3	416	ERR843913
contig-100_18_1	37	ERR843913
contig-100_20_9	6	ERR843913
contig-100_26_4	1	ERR843913
contig-100_0_44	149	ERR843913
contig-100_6_6	160	ERR843913
contig-100_97_2	82	ERR843913
contig-100_182_1	9	ERR843913
contig-100_5_8	96	ERR843913
contig-100_111_3	5	ERR843913
contig-100_0_62	127	ERR843913
contig-100_38_2	32	ERR843913
contig-100_102_1	3	ERR843913
contig-100_431_2	1	ERR843913
contig-100_0_35	244	ERR843913
contig-100_67_5	165	ERR843913
contig-100_82_2	6	ERR843913
contig-100_2_38	80	ERR843913
contig-100_123_1	49	ERR843913
contig-100_45_3	39	ERR843913
contig-100_185_2	6670	ERR843913
contig-100_192_1	12	ERR843913
contig-100_12_3	159	ERR843913
contig-100_205_3	2	ERR843913
contig-100_117_4	16	ERR843913
contig-100_3_16	756	ERR843913
contig-100_76_3	1	ERR843913
contig-100_45_1	19	ERR843913
contig-100_0_56	117	ERR843913
contig-100_0_15	16	ERR843913
contig-100_2_49	186	ERR843913
contig-100_11_3	514	ERR843913
contig-100_0_28	2635	ERR843913
contig-100_83_3	11	ERR843913
contig-100_6_15	39	ERR843913
contig-100_86_3	10	ERR843913
contig-100_1_26	354	ERR843913
contig-100_5_5	80	ERR843913
contig-100_0_61	205	ERR843913
contig-100_35_2	6421	ERR843913
contig-100_61_2	5693	ERR843913
contig-100_55_1	51	ERR843913
contig-100_0_21	188	ERR843913
contig-100_125_1	23	ERR843913
contig-100_2_10	33	ERR843913
contig-100_0_38	225	ERR843913
contig-100_2_4	59	ERR843913
contig-100_54_3	104	ERR843913
contig-100_220_2	2	ERR843913
contig-100_82_1	5	ERR843913
contig-100_28_7	177	ERR843913
contig-100_28_4	209	ERR843913
contig-100_2_57	339	ERR843913
contig-100_24_2	105	ERR843913
contig-100_25_3	2	ERR843913
contig-100_318_1	7	ERR843913
contig-100_107_1	47	ERR843913
contig-100_47_1	211	ERR843913
contig-100_47_6	875	ERR843913
contig-100_349_1	4	ERR843913
contig-100_12_2	393	ERR843913
contig-100_3_14	1409	ERR843913
contig-100_8_2	85	ERR843913
contig-100_20_2	122	ERR843913
contig-100_3_2	104	ERR843913
contig-100_11_8	1	ERR843913
contig-100_44_4	8	ERR843913
contig-100_1_5	123	ERR843913
contig-100_14_6	110	ERR843913
contig-100_0_1	22	ERR843913
contig-100_2_7	177	ERR843913
contig-100_39_2	20	ERR843913
contig-100_36_3	98	ERR843913
contig-100_33_7	18	ERR843913
contig-100_73_3	5	ERR843913
contig-100_1_30	47	ERR843913
contig-100_329_1	1	ERR843913
contig-100_13_5	2550	ERR843913
contig-100_2_52	665	ERR843913
contig-100_22_1	483	ERR843913
contig-100_36_8	8	ERR843913
contig-100_0_23	431	ERR843913
contig-100_50_4	9	ERR843913
contig-100_143_1	10	ERR843913
contig-100_29_4	2	ERR843913
contig-100_31_4	23	ERR843913
contig-100_177_1	7	ERR843913
contig-100_117_5	7	ERR843913
contig-100_69_3	20	ERR843913
contig-100_158_3	9	ERR843913
contig-100_6_9	33	ERR843913
contig-100_19_6	3047	ERR843913
contig-100_132_1	11	ERR843913
contig-100_217_1	9	ERR843913
contig-100_43_4	2	ERR843913
contig-100_51_1	29	ERR843913
contig-100_15_1	11911	ERR843913
contig-100_37_1	24	ERR843913
contig-100_1_31	237	ERR843913
contig-100_140_3	6	ERR843913
contig-100_1_37	29	ERR843913
contig-100_49_3	7	ERR843913
contig-100_46_4	6	ERR843913
contig-100_83_4	5	ERR843913
contig-100_0_34	308	ERR843913
contig-100_11_5	197	ERR843913
contig-100_30_7	120	ERR843913
contig-100_8_12	36	ERR843913
contig-100_50_3	45	ERR843913
contig-100_199_3	2	ERR843913
contig-100_27_2	66	ERR843913
contig-100_102_2	13	ERR843913
contig-100_32_5	26	ERR843913
contig-100_82_3	9	ERR843913
contig-100_0_14	48	ERR843913
contig-100_8_9	719	ERR843913
contig-100_120_3	2	ERR843913
contig-100_26_2	626	ERR843913
contig-100_5_12	85	ERR843913
contig-100_160_2	2	ERR843913
contig-100_81_4	1	ERR843913
contig-100_9_4	334	ERR843913
contig-100_53_6	46	ERR843913
contig-100_8_8	180	ERR843913
contig-100_38_7	46	ERR843913
contig-100_5_39	2	ERR843913
contig-100_31_3	18	ERR843913
contig-100_198_2	4	ERR843913
contig-100_73_4	4	ERR843913
contig-100_17_6	2542	ERR843913
contig-100_241_3	2	ERR843913
contig-100_5_7	227	ERR843913
contig-100_5_4	46	ERR843913
contig-100_38_4	25	ERR843913
contig-100_41_1	148	ERR843913
contig-100_0_57	75	ERR843913
contig-100_105_1	4	ERR843913
contig-100_2_22	90	ERR843913
contig-100_100_1	32	ERR843913
contig-100_3_15	3002	ERR843913
contig-100_173_1	1638	ERR843913
contig-100_62_5	2	ERR843913
contig-100_5_47	4	ERR843913
contig-100_20_8	31	ERR843913
contig-100_272_1	5	ERR843913
contig-100_97_1	6	ERR843913
contig-100_0_45	6	ERR843913
contig-100_237_1	2	ERR843913
contig-100_94_2	80	ERR843913
contig-100_17_9	4286	ERR843913
contig-100_63_3	1	ERR843913
contig-100_17_2	5	ERR843913
contig-100_61_1	344	ERR843913
contig-100_43_2	2955	ERR843913
contig-100_134_1	14	ERR843913
contig-100_38_1	8	ERR843913
contig-100_15_2	5	ERR843913
contig-100_169_1	18	ERR843913
contig-100_40_1	41	ERR843913
contig-100_121_2	9	ERR843913
contig-100_39_3	6	ERR843913
contig-100_154_1	23	ERR843913
contig-100_6_2	99	ERR843913
contig-100_2_48	73	ERR843913
contig-100_14_4	87	ERR843913
contig-100_1_20	979	ERR843913
contig-100_12_13	1	ERR843913
contig-100_2_6	49	ERR843913
contig-100_16_2	933	ERR843913
contig-100_118_3	7	ERR843913
contig-100_6_11	76	ERR843913
contig-100_90_4	3	ERR843913
contig-100_0_16	224	ERR843913
contig-100_83_2	3	ERR843913
contig-100_27_4	47	ERR843913
contig-100_19_5	1879	ERR843913
contig-100_171_3	1	ERR843913
contig-100_131_1	18	ERR843913
contig-100_10_8	16	ERR843913
contig-100_80_1	153	ERR843913
contig-100_111_2	21	ERR843913
contig-100_180_1	1	ERR843913
contig-100_66_5	7	ERR843913
contig-100_269_1	2	ERR843913
contig-100_91_2	26	ERR843913
contig-100_4_9	82	ERR843913
contig-100_76_1	439	ERR843913
contig-100_155_3	3	ERR843913
contig-100_18_6	73	ERR843913
contig-100_6_5	44	ERR843913
contig-100_6_8	74	ERR843913
contig-100_165_1	6	ERR843913
contig-100_25_4	14	ERR843913
contig-100_444_3	1	ERR843913
contig-100_5_46	9	ERR843913
contig-100_206_1	2	ERR843913
contig-100_328_1	94	ERR843913
contig-100_1_36	41	ERR843913
contig-100_94_3	7701	ERR843913
contig-100_128_2	18	ERR843913
contig-100_92_2	52	ERR843913
contig-100_55_2	5	ERR843913
contig-100_22_2	3546	ERR843913
contig-100_32_2	29	ERR843913
contig-100_0_25	31	ERR843913
contig-100_86_4	2	ERR843913
contig-100_193_2	5	ERR843913
contig-100_276_1	14	ERR843913
contig-100_4_17	7	ERR843913
contig-100_95_1	17	ERR843913
contig-100_51_2	5	ERR843913
contig-100_24_7	20	ERR843913
contig-100_20_6	10	ERR843913
contig-100_9_5	25	ERR843913
