Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID	Contig_ID
contig-100_48_5	0	0	3	1	0	4	27	0	0	0	1	0	0	0	0	0	0	1	19	0	0	46	0	0	0	0	0	0	1	0	1	0	0	0	0	20	0	9	7	0	0	0	0	0	0	67
contig-100_49_1	0	8	6	0	6	0	3	0	7	0	12	0	27	0	0	0	0	1	2	0	0	7	0	2	7	0	3	5	41	34	18	10	33	2033	12	130	0	17	32	45	3	3720	2	0	0	0
contig-100_50_1	72	21	12	19848	31	88	88	923	3320	281	17	42	34	20	187	44	39	300	41	60	35	19	33	43	16	164	255	24	33	60	80	246	51	70	50	130575	1080	67	86	38	302	70	97	21	30	774
contig-100_50_2	76	31	17	60	63	95	42	71	95	198	37	48	86	17	108	36	67	71	48	55	47	101	64	62	38	67	118	59	117	96	145	2637	87	92	61	127918	70	84	136	88	58	147	84	38	23	190
contig-100_51_1	2	29	26	13963	0	1531	36	1329	3627	0	0	17	146	0	0	0	0	10	123	0	0	5	0	0	49	7	5	27	28	8	10	0	5	28	1	15	31	21	10	7	153	6	2	753	0	0
contig-100_52_1	8	2	5	1142	6	17673	52	9244	1388	27	565	3	434	0	0	0	0	4	3	1	0	41	2	18	5	22	21	330	762	18	0	2	27	11	41	45	33612	42729	35	3	52	29	20	1	3	4258
contig-100_52_2	0	1	6	36	2	148	2	333	4096	22	6	0	36	0	0	0	1	1	10	0	0	115	0	0	0	16	35	73	123	0	21	2	0	4	0	1	0	28	8	43	13	4	6	0	0	0
contig-100_52_3	0	12	0	0	0	0	2	0	1	53	2	5	96	0	0	0	0	0	3	0	0	0	0	140	0	26	15	22	2	0	39	0	0	2	0	3	1	3	8	40	88	0	4	0	0	0
contig-100_52_4	6	9	0	2	2	2	3	5	5	42	9	0	10	0	0	0	0	2	1	0	0	40	1	45	12	3	1	13	12	0	13	0	0	0	7	49	22034	27727	3	7	13	0	7	0	0	2448
contig-100_52_5	8	6	0	7	4	11	27	10	8	17	24	0	158	0	0	0	0	0	2	0	0	81	0	2	6	0	0	3	3	0	5	0	0	8	8	124	52945	66070	33	18	21	2	7	0	0	3656
contig-100_53_1	3	0	28	9	11	0	29	1	26	0	1998	4	125	0	1	2	15	3	31	1	3	85	0	188	6	32	25	321	330	16	27	2	10598	38	6	603	11163	4	46	402	26	7	4	119	4	0
contig-100_54_1	86	1525	20	1166	4	0	3	62	206	490	4890	0	18	3	3	0	0	36	3	0	0	7	0	0	37	2	17	335	639	21	14563	5	34	16	57	7	2665	16	1263	10	15	10	38	0	0	23
contig-100_54_2	1	0	0	2614	0	1	20	183	520	0	15	13	25	0	0	0	0	5	0	0	0	11	0	0	4	2	3	48	44	3	7525	4	0	5	0	2	4	18	3261	17	68	5	0	0	0	4
contig-100_55_1	2	51	2	2053	0	28505	53	13238	1457	1	5216	16	347	0	30	0	0	25	9	9	0	30	2	0	7342	3	3	13	5	272	143	5	6	47	27	34	7	78	170	3	46	122	0	0	0	0
contig-100_56_1	2	12	0	95	2	66	35	1154	17223	0	0	189	764	0	0	0	0	8	49	0	0	14	0	5	29	0	7	1	0	3	9	0	6	22	11	18	82	0	2	15	22	46	2	0	0	26
contig-100_56_2	0	2	1	0	7	1	89	0	0	4	2	56	791	0	0	0	0	2	7	0	0	15	1	0	12	23	23	17	12	0	4	3	20	8	0	9	14	3	8	2	9	1	0	0	0	2
contig-100_56_3	0	0	15	0	9	9	1	0	1	0	1	17	194	0	0	0	0	4	20	1	0	13	3	0	3	7	13	35	20	0	48	2	0	3	0	5	1	9	24	38	34	2	0	1	0	30
contig-100_57_1	0	8	0	147	0	2792	4	1406	121	204	0	0	46	0	0	0	0	2	13	0	0	29	0	19	1	4	11	236	600	26	19	5	0	12	2	26	4	154	4	9	7	23	0	0	0	0
contig-100_57_2	0	40	28	610	13	1	28	11	91	2	2	17	412	0	0	0	0	0	1	0	0	15	3	0	10	7	11	21	88	0	7	3	1	5	3	14	0	206	30	45	89	6	0	0	0	0
contig-100_57_3	0	1	0	137	0	0	3	3	42	0	0	0	20	0	0	0	0	0	4	0	0	9	0	0	15	4	15	14	51	0	3	0	0	0	0	8	20	432	6	11	3	1	0	0	0	0
contig-100_57_4	0	0	0	654	0	0	25	41	100	0	1	3	25	0	0	0	0	0	14	0	0	9	0	2	5	1	4	65	197	0	4	3	0	0	0	43	0	1	7	0	75	0	0	0	0	0
contig-100_57_5	0	0	0	843	2	0	6	30	142	0	2	0	38	0	0	0	0	0	0	0	0	21	0	12	4	0	0	72	171	0	2	0	0	1	1	26	0	16	4	0	19	1	0	0	0	0
contig-100_58_1	0	2427	1	0	2	0	71	0	4	42	0	15	155	5	1	0	0	0	2	0	0	0	0	2	39	13	12	124	29	2	174	18	1	16	4	25	9	57	35	10	12	7	4	0	0	0
contig-100_58_2	0	2059	3	0	0	0	0	0	2	2	0	0	285	0	3	0	0	4	27	0	0	0	0	0	47	34	65	8	21	0	23	1	7	31	9	7	26	28	6	10	31	10	7	0	0	0
contig-100_59_1	0	11	7	0	0	0	29	0	0	1	0	4	177	0	1	0	0	7	26	0	0	1	0	0	1	2	11	66	75	839	0	1	44	74	0	15	6	13	0	30	34	305	0	0	0	4
contig-100_59_2	0	15	0	1	1	0	6	0	9	0	0	2	24	0	0	0	1	3	0	4	0	25	0	96	7	29	82	93	93	0	44	0	2	17	0	44	61	15	0	41	41	0	0	0	0	0
contig-100_59_3	0	29	13	0	0	0	4	0	1	3	0	0	44	0	0	0	0	1	0	0	0	42	0	0	2	0	5	20	25	0	0	0	0	0	0	3	0	3	3	0	13	0	0	0	0	0
contig-100_59_4	0	0	3	0	0	0	1	0	0	6	0	1	41	0	0	0	0	1	0	0	0	30	0	0	5	3	14	39	56	0	0	0	0	0	0	23	2	5	8	0	1	0	0	0	0	0
contig-100_59_5	0	0	2	0	0	0	42	0	0	20	0	0	153	0	0	2	0	0	0	0	0	0	0	0	1	0	0	64	68	0	0	0	0	0	0	1	0	9	25	0	6	0	0	0	0	0
contig-100_60_1	0	17	7	0	0	5	32	1	0	0	330	2	62	0	33	0	0	25	33	0	0	33	5	0	19	12	16	7	56	3	254	31	182	5	0	139	47	4	379	16	3	18	0	0	0	0
contig-100_60_2	0	60	19	0	0	0	34	0	0	0	2	2	78	0	0	0	0	17	4	0	0	66	0	0	0	3	9	2	15	6	16	2	1	13	0	698	0	9	16	44	6	4	0	0	0	0
contig-100_61_1	3	344	3	698	24	10753	8	4834	536	0	121	0	2	0	0	0	0	17	6	0	0	10356	1	0	145	16	22	46	3	31969	35	1	5	5483	13	6	56406	27	16	4	0	32400	6	0	0	0
contig-100_61_2	0	5693	3	2	45	0	14	0	0	0	0	2	10	0	0	0	0	0	0	0	0	17337	1	0	141	10	15	30	13	34478	85	30	10	5840	0	51	4	4	10	3	2	35890	1	0	0	0
contig-100_61_3	0	0	13	0	0	0	25	0	6	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	13	21	0	11	1	4	2	0	11	2	39	1	0	2	2	0	0	0	0
contig-100_62_1	0	55	24	0	0	1	29	0	0	0	0	0	12	0	0	0	0	0	0	0	0	18	4	2	4	6	31	2	35	2	18	4	25	5	0	78	9	7	11	46	17	6	0	0	0	2
contig-100_62_2	0	29	3	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	6	0	0	0	6	0	2	13	23	24	34	1	104	19	0	0	0	3	27	20	7	31	31	4	0	0	0	0
contig-100_63_1	1	4	19	0	0	0	66	0	1	0	2	11	176	0	0	0	0	40	3	0	0	2	4	0	10	9	9	92	251	2	12	104	35	11	3	883	5	18	10	8	45	15	0	0	0	0
contig-100_63_2	0	2	5	0	0	0	0	0	0	0	0	1	16	0	0	0	0	5	2	0	0	4	2	0	0	6	25	122	150	3	1	190	3	3	0	146	0	16	4	5	4	12	0	0	0	0
contig-100_64_1	0	17	824	6	138	0	43	6	0	0	325	4	151	0	0	0	1	3	18	13	13	160	4	122	33	6	8	3	0	2	49	7	7	3	12	27	5	26	0	4	47	18	1	0	0	0
contig-100_64_2	0	28	7576	4	40	0	471	7	10	2	10	130	1719	0	3	0	0	3	0	202	11	19	0	49	33	4	3	3	3	0	5	2	6	0	0	31	3167	212	18	5	441	7	1	0	2	0
contig-100_64_3	2	2	26	4	47	1	0	1	0	1	11	1	14	0	0	0	0	9	9	1	1	30	0	35	14	4	9	9	13	1	16	1	2	0	0	45	0	41	18	2	11	2	0	0	0	0
contig-100_65_1	0	244	3	2	0	3	24	2	3	2	0	6	0	0	0	0	0	84	321	0	0	12	0	24	2	13	14	44	73	1	39	30	25	6	1	28	2	99	41	86	6	3	2	0	0	3
contig-100_65_2	1	0	6	1	2	3	16	0	22	4	0	7	5	0	0	0	0	2	0	0	0	188	0	22	0	0	7	23	39	0	24	0	0	0	0	1	2	12	18	58	19	0	0	0	2	0
contig-100_66_1	14	1	0	48900	0	383	70	4451	28587	0	3910	13	157	0	0	0	7	7	20	0	0	8	0	1	20	1377	2432	97	102	2	0	18	9	6	36	18	18	13	2540	2	10	11	13	0	0	0
contig-100_66_2	4	27	6	14382	2	4	0	1254	2018	0	15	1	14	0	0	0	0	3	10	0	0	18	0	105	43	1	9	25	24	4	32	32	0	11	2	115	7	68	8619	13	19	0	4	0	0	0
contig-100_66_3	0	3	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	21	0	0	3	0	270	6	3	5	7	6	0	25	7	0	3	0	18	0	25	0	29	5	0	0	0	0	0
contig-100_67_1	25	0	25613	115253	0	73	49	9115	18083	0	98	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	30	18	20	31	25	4	6	48	22	33	50	42	36	1	12	37	0	0	49
contig-100_67_2	0	337	4	3098	0	62	7	269	1786	0	6	0	0	0	0	0	0	1	20	0	0	6	2	0	66	0	0	80	63	72	67	147	2	4	2	0	2	159	0	58	0	18	0	2	0	345
contig-100_68_1	0	8	118	26	29	0	0	224	155	21	0	0	4	1	3	1	8	22	30	1	3	13	0	1957	21	1	13	30	34	6862	20	4	2	1057	1	15	0	23	148	5	12	6494	1	4	2	0
contig-100_68_2	0	21	3	24	6	0	14	161	130	108	11	10	123	0	0	0	2	21	31	0	0	37	0	2921	8	1	5	260	223	3040	5	3	1	329	3	14	0	0	137	4	20	3887	5	17	0	0
contig-100_69_1	28	8	0	75	0	213	44	734	10575	2	9	6	324	0	0	1	0	60	44	0	0	4	0	21	18	22	41	713	904	5	46	9	60	611	160478	29	37	419	23	124	52	1009	254762	4	0	45
contig-100_69_2	6	39	0	4	0	130	9	2	11	16	0	0	32	0	0	0	0	85	28	13	2	548	0	26	6	4	3	243	346	0	8	16	0	6	24471	6	6	116	15	53	10	0	38478	0	0	59
contig-100_70_1	3	2	39	1265	0	14	23	225	277	16	0	19	216	0	0	0	0	77	4	0	0	12	0	0	10	0	8	7	37	0	21	0	3	11	0	48	3	7097	6904	55	12	2	5	0	0	0
contig-100_70_2	0	5	0	2015	0	0	4	578	654	0	0	8	2	0	0	0	0	461	25	0	0	32	0	0	0	4	8	29	74	0	38	0	6	4	0	96	8	878	0	90	25	7	0	0	0	0
contig-100_71_1	0	6	30	5	0	13	7	38	500	0	276	2	62	0	0	0	0	13	42	0	0	9	0	0	64	7	9	28	58	2	95	5	9103	24	1	104	36	3	4	3152	8	10	2	20	0	429
contig-100_71_2	0	8	9	0	0	5	4	0	0	0	0	6	42	0	0	0	0	0	9	0	0	3	38	0	34	5	4	71	70	0	22	2	0	0	0	9	23	10	29	148	46	4	0	0	0	35
contig-100_71_3	0	5	27	0	2	0	32	0	0	0	0	13	180	0	219	0	0	4	20	0	0	29	0	0	12	0	0	7	9	0	0	0	0	0	0	6	0	18	7	0	0	2	5	0	0	0
contig-100_72_1	6	28	7	22	0	101	27	333	4038	53	2	19	215	0	0	0	0	378	1021	0	0	6	0	0	0	17	30	75	62	0	293	1	12	3	9	22	4	33	8	603	10	9	5	0	0	48
contig-100_72_2	4	0	5	0	0	181	33	0	0	54	6	3	253	0	0	0	0	281	1438	1	0	0	2	0	12	23	31	98	103	0	1	0	0	27	13	11	0	30	29	0	17	2	8	0	0	46
contig-100_73_1	0	9	23	4	10	1	37	4	3	0	0	14	176	0	0	0	0	1	3	3	6	11	0	0	4	5	6	157	427	0	2	1	567	11	1	59	0	243	18	27	34	17	0	0	0	2
contig-100_73_2	1	3	5	2	4	0	28	2	0	8	0	1	16	0	0	0	0	2	5	2	1	0	0	0	2	9	14	204	458	0	1	12	193	5	0	53	26	664	42	11	1	0	0	0	0	0
contig-100_74_1	0	40	8	0	0	0	4	0	0	0	0	0	42	0	136	0	0	38	19	0	0	86	2	0	41	11	32	1	1	9	7	0	16	6	0	11	32	500	286	4	6	5	0	0	0	0
contig-100_74_2	0	28	39	0	0	0	17	0	0	0	2	1	94	0	2	0	0	1	4	0	0	9	7	0	4	0	3	21	0	4	66	4	2	27	1	3	9	13	34	4	4	18	0	0	0	0
contig-100_75_1	0	131	11	0	1	0	3	0	9	0	1176	0	1	80	0	0	0	27	8	0	1	40	0	3214	0	20	15	18	11	0	47	0	0	7	0	82	6	110	24	13	5	0	0	2	16	0
contig-100_75_2	0	1748	10	2	0	0	0	0	8	0	7	0	0	31	0	0	0	1	4	0	1	22	0	320	0	2	4	29	10	1	1	0	0	69	0	19	12	5	3	58	0	23	0	0	6	0
contig-100_75_3	0	0	0	0	0	0	7	0	2	0	125	0	0	5	0	0	0	1	0	0	0	9	0	1566	0	3	3	0	0	0	7	0	0	0	0	25	0	14	12	0	15	0	0	2	2	0
contig-100_76_1	1	439	7	3279	85	0	5	186	561	3	3709	4	8	0	0	0	0	0	0	1	0	22	0	0	5	12	14	140	129	0	30	14	14	43	0	109	3	28	42	15	26	0	0	0	0	0
contig-100_76_2	0	75	1	2222	73	7	6	95	446	0	0	0	1	0	0	0	0	0	0	4	0	20	1	0	3	14	27	10	27	0	29	0	0	31	5	0	4	25	14	11	9	20	4	0	0	10
contig-100_77_1	27	6	19	0	13	0	1	0	3	176	0	0	3	0	0	0	0	4	27	0	0	1	0	0	6	0	2	38	32	2	727	8	9	18	17	16	16	9	2	1974	0	7	16	0	1	2
contig-100_77_2	0	0	7	0	1	0	4	0	2	0	2	9	102	0	0	0	0	0	0	4	0	0	0	0	3	4	6	10	21	0	203	0	9	4	0	16	3	10	3	83	28	0	0	0	0	0
contig-100_78_1	2	24	21400	2262	0	0	101	151	452	4	0	228	10143	0	0	0	0	27	14	0	0	12	0	0	9	4	11	33	27	1	14	78	6	2	2	9	21	0	61	13	5591	0	0	0	0	127
contig-100_78_2	4	31	0	1793	0	74	49	169	623	68	0	53	1811	0	0	0	0	12	7	0	0	53	0	0	0	5	29	74	175	7	32	1	13	13	2	0	0	12	3	13	1102	8	1	0	0	0
contig-100_79_1	2	62	3	0	0	0	4	2	0	259	0	1467	6	0	0	0	0	0	2	0	0	42	0	0	1059	2	3	167	216	6	35	115	8267	4	4	51	12837	30	6	57	14	18	0	0	2	0
contig-100_79_2	0	16	16	0	4	0	20	0	0	22	21	5	163	0	0	0	0	1	4	0	0	1	0	0	16	6	9	0	0	0	91	15	6	10	1	37	0	84	22	0	19	4	4	0	0	1
contig-100_80_1	6	153	9	169	0	142	12	687	9048	2	74	4	151	0	0	0	0	566	1154	0	0	143	0	2	10	10	14	26	62	2	5	7	0	9	5	47	10	32	30	404	10	5	2	5	0	0
contig-100_81_1	2	11	17	1234	0	0	8	87	173	0	0	1	0	0	0	0	0	6	2	0	0	0	0	0	3166	15	30	25	36	7	157	54	2898	42	0	2	0	23	23	147	18	3	1	0	0	1
contig-100_81_2	0	6	4	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	2	0	0	0	4	25	2	0	3113	2	17	0	0	16	0	33	13	3086	3	0	1	0	0	0
contig-100_82_1	0	5	31	6	9	0	21	161	1191	2	2	0	54	2	0	0	0	46	22	0	0	6	0	32	0	10	10	3	10	4	1432	0	23	8	3	11	0	10	39	75	60	3	1	0	1	5
contig-100_83_1	0	6	7	2	3670	9	50	17	277	0	8	9	64	1	40	7	139	22	33	451	9	653	220	1	1170	9315	14916	13	45	382	7	2	5	1801	2	10	15	44	3	7	8	2254	0	0	0	28
contig-100_84_1	2	13132	22	27	0	68	4	275	4590	69	34	1	44	0	0	0	0	3	24	147	2	2	142	0	12	5636	6217	8	12	2	25	6	11	4	0	13	17	59	15	45	3	4	0	3	0	0
contig-100_85_1	0	4	3	0	0	0	18	0	0	13	0	4	86	1	0	0	0	1	7	2	0	13	0	0	29	4	13	25	2	7	263	8	6	651	0	13	17	21	14	1088	19	990	0	2	0	222
contig-100_85_2	0	44	3	52	0	0	17	27	35	10	0	5	108	0	0	0	4	3	11	2	2	0	0	0	24	0	1	5	38	0	0	0	13	0	0	25	6	56	0	0	19	4	0	0	0	59
contig-100_86_1	0	7	34	0	0	0	3	0	0	0	26	1	29	0	0	0	0	4	6	0	0	242	3	0	1	5	4	29	41	0	172	4	5	4	0	1	16	1	15	246	19	1	0	0	0	12
contig-100_86_2	0	9	3	0	0	1	37	0	0	0	891	2	33	0	0	0	0	44	11	0	0	0	2	0	8	4	12	18	28	3	0	29	2	6	0	9	1	5	8	12	30	4	0	0	0	2
contig-100_86_3	0	10	0	1	0	37	7	7	3	0	156	2	57	0	0	0	0	0	0	0	0	117	2	0	30	0	0	8	44	2	21	0	0	4	0	4	0	27	9	0	4	8	0	0	0	0
contig-100_86_4	0	2	0	0	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0
contig-100_87_1	0	10541	5	0	0	0	24	0	0	0	0	2	16	0	0	0	0	38	3	0	0	21	0	0	3	5	5	7	53	10597	254	13	1670	23662	0	22	6	10	1	2456	1	12115	0	0	0	0
contig-100_87_2	0	61	1	0	0	0	7	0	0	0	3	2	5	0	0	0	0	99	4	0	0	24	0	0	7	6	5	7	25	0	0	12	0	2	0	2	9	22	12	24	1	5	0	0	0	0
contig-100_88_1	0	0	4	2	0	0	1	1	1	0	0	50	55	0	0	0	0	28	33	0	0	0	0	2	21	7	10	12	51	1	3	8	0	1	0	2	0	12	10	15	13	7	0	0	0	0
contig-100_88_2	0	1	0	4	0	0	3	0	1	0	0	6	13	0	0	0	0	4	3	0	0	7	0	0	0	0	0	2	2	0	7	0	0	5	0	6	0	2	5	4	6	5	0	0	0	2
contig-100_88_3	0	2	19	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	16	29	4	2	0	27	0	0	0	0	5	0	12	9	3	13	0	5	0	0	3
contig-100_88_4	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	2	6	0	0	0	0	0	0	1	0	4	6	11	0	0	0	0	0	0
contig-100_89_1	49234	17	20	90	27	4	27	789	491	0	0	2	58	0	0	0	0	217	2	0	0	16	352	0	3	16837	28468	24	14	5	154	2	14	34	1	18	10	129	6	71	30	13	7	2	8	3
contig-100_89_2	0	0	0	1	0	19	23	0	0	0	0	6	118	0	0	0	0	58	13	0	0	32	0	0	35	2	3	3	21	0	25	0	1	2	0	43	0	6	7	9	66	1	0	5	0	14
contig-100_90_1	28	3	64	8	148	0	17	12	7	87	53	1	28	5	1	0	0	23	9	27	10	66	0	102	20	33	21	33	72	3	303	40	9	21	15	3	1	42	0	15	14	6	8	0	0	1
contig-100_90_2	53	2	14	0	6	0	0	1	0	61	3	0	2	0	0	0	0	18	3	1	0	8	3	4	12	3	11	7	7	1	22	7	0	0	16	8	1	40	0	1	0	1	9	0	0	0
contig-100_91_1	0	69	0	88	0	0	6	0	10	0	9	6	89	0	0	0	0	2	3	0	0	6	0	0	31	8	14	67	42	1	9	1	33659	3	3	3	10	624	135	3	21	7	2	0	0	2
contig-100_92_1	8	0	18	0	0	0	4	0	0	42	77	130	2081	0	0	0	0	2	13	2	4	13	9	0	7	38	61	15	9	1	152	6	166	3	14	14	10	210	3939	74	42	14	3	0	0	2
contig-100_92_2	5	52	1	0	0	0	4	25	6	43	54	47	684	0	0	0	0	0	7	0	0	16	16	0	13	0	2	12	15	294	9	0	166	897	7	2	1	113	878	28	8	367	0	0	0	0
contig-100_93_1	2	45	515	50	0	86	17	559	7587	0	60	0	28	0	0	0	0	2	3	0	0	37	0	0	25	3037	5239	19	25	2	24	10	5	21	0	13	11	17	0	45	1	3	0	0	0	0
contig-100_93_2	0	0	0	0	0	2	5	0	0	0	27	0	15	0	0	0	0	0	0	0	0	48	0	0	14	0	0	4	7	0	11	0	0	11	0	9	52	43	0	20	0	0	0	0	0	0
contig-100_94_1	2	6080	18	0	0	0	12	0	0	0	0	28	20	0	38	0	0	151	6	0	0	19	53	90	0	2415	2682	8	17	1	9	5	3	25	0	23	0	11	0	12	5	24	0	3829	0	0
contig-100_94_2	0	80	0	0	0	0	13	0	0	3	0	4	50	0	0	0	0	177	7	0	0	315	0	95	2	836	926	68	74	1	10	10	9	4	0	5	0	2	5	13	12	23	0	0	0	0
contig-100_95_1	0	17	31	0	0	0	0	0	0	0	4	0	11	0	0	0	0	0	0	0	0	26	0	0	0	3	16	3	7	0	31	0	0	0	0	60	4	5	21	826	8	9	0	0	0	0
contig-100_96_1	0	6	108	778	0	40	4	374	2748	54	25	0	21	0	46	0	0	99	1	2	1	2	23	7509	17	14	22	20	10	0	311	2	14	1	1	8	8	7	6	184	4	11	0	0	0	193
contig-100_96_2	0	25	0	717	13	11	3	348	562	0	64	0	11	0	0	0	0	19	67	3	0	11	30	0	23	3	0	17	37	0	641	2	0	2	0	11	2	2	2	171	16	1	0	0	0	0
contig-100_96_3	0	5	2	0	1	6	10	5	72	0	0	2	14	0	0	0	0	0	0	21	0	4	1	0	0	0	0	9	8	0	0	0	1	0	0	0	0	32	13	0	38	2	0	0	0	0
contig-100_97_1	1	6	2	6551	0	3	22	286	1084	10	6	8	28	0	0	0	4	3	3	51	0	5	1	5	2	0	6	90	207	0	13	0	515	3	0	21	4	14	1	19	61	1	1	0	0	0
contig-100_97_2	0	82	5	1	0	0	9	1	12	19	1	4	46	1	0	0	7	0	1	143	4	0	2	0	10	0	9	46	129	4	181	8	34000	11	0	6	1	23	4	8	0	7	0	0	0	0
contig-100_97_3	0	15	0	0	0	0	22	0	0	3	0	15	171	0	0	0	0	2	5	0	0	0	0	0	0	1	11	165	345	0	4	1	6	0	0	3	2	0	0	0	2	0	0	0	0	0
contig-100_98_1	0	0	25	523	0	0	23	30	100	6	0	0	36	1	1	0	0	444	40	3	0	12	0	0	7	1	3	67	84	0	4	3	0	2	0	6	2	1	3	21	37	4	8	0	0	151
contig-100_99_1	0	7	0	0	0	0	6	1	8	4	0	0	12	0	0	0	0	0	4	0	0	0	0	2	0	23	26	429	0	0	17	2	7	27	0	31	3	0	9	19	5	0	0	0	0	72
contig-100_100_1	3	32	2	6141	0	1	16	297	1303	8	0	13	1	0	0	0	0	20	7	0	0	155	0	0	29	7	14	8	2	0	6	10	0	0	0	5	7	80	208	46	71	5	0	0	0	0
contig-100_100_2	0	0	5	5649	0	2	17	322	1577	0	0	11	0	0	0	0	0	9	11	0	0	98	0	0	12	1	0	1	12	0	9	0	0	3	0	13	1	29	6	610	51	0	2	0	0	0
contig-100_101_1	21	18	14	78	0	0	20	34	72	225	0	0	11	0	0	0	0	23	75	13	0	85	0	0	13	0	0	26	11	0	13	9	3	7	0	74	1	17	0	741	9	7	0	0	0	28
contig-100_101_2	21	0	5	42	3	0	11	17	33	332	0	0	12	2	0	0	0	0	0	62	0	141	0	0	15	0	0	20	4	0	79	0	0	3	0	4	9	2	0	765	4	4	0	0	0	20
contig-100_101_3	0	0	0	28	0	0	13	13	35	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	40	0	0	5	0	0	0	0	0
contig-100_103_1	8	12	23	52	0	111	293	2	6	0	98	381	162	0	0	0	0	1	18	0	0	36	0	0	7	25	45	23	19	2	116	12	0	2	10	50	11736	53	0	11	4	13	4	4	0	0
contig-100_103_2	3	4	1	44	0	144	1141	299	4056	0	81	1487	292	0	0	0	0	3	3	0	0	0	6	1	3	14	14	28	9	0	833	9	1	4	5	2	26747	5	12	75	9	11	7	1	3	0
contig-100_103_3	0	2	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	18	10	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
contig-100_103_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
contig-100_104_1	0	7	6	6	5	8	8	0	3	0	0	2	70	0	0	0	0	0	0	0	0	9	2	0	1	8	26	88	103	1	151	1	0	4	2	4	1	4	340	17	7	5	0	0	0	125
contig-100_104_2	0	7	9	0	0	16	23	0	7	0	3	13	144	0	0	0	4	0	0	0	0	0	0	0	1	3	5	160	217	0	8	2	0	4	0	14	4	7	21	9	49	0	0	0	0	78
contig-100_104_3	0	0	2	0	0	2	3	0	0	0	0	28	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	12	0	0	3	0	13	2	5	0	12	31	2	0	0	0	61
contig-100_105_1	0	4	7	0	2	50	9	1	0	0	9	3	56	0	2	0	0	511	318	14	0	6	0	8	12	6	3	0	5	2	2099	10	0	9	0	14	14	462	8	34	7	39	0	0	1	2
contig-100_106_1	0	91	11	316	9	0	53	517	405	95	0	2	2	0	3	0	0	2	13	132	0	14	3	0	16	7	12	192	269	3	86	9	1	8	5	12	21	8	359	5	9	7	0	2	2	132
contig-100_108_1	27	15	53	45	0	256	29	321	3340	11	0	2	63	0	0	0	0	15	12	0	0	0	0	0	19	14	38	17	15	0	7	45	0	0	34	212914	46	219	0	14	13	0	34	0	0	0
contig-100_108_2	4	21	0	5	0	14	20	11	9	0	5	1	266	0	0	0	1	2	1	0	0	42	4	0	9	0	0	38	48	0	0	799	0	3	5	42528	4	12	30	10	37	5	8	0	0	0
contig-100_109_1	0	83	2308	0	0	0	7	0	0	550	0	2	6	0	0	0	0	19	6	41	0	16	5	0	9	12	28	7	13	7	30	8	3	17	0	15	1660	67	0	6	19	19	3	0	0	6
contig-100_109_2	0	4	31670	0	0	0	27	0	1	0	0	2	20	0	0	0	0	34	25	0	0	182	0	0	0	2	5	59	19	0	7	0	0	1	0	4	0	0	0	0	96	0	0	3	0	0
contig-100_109_3	0	0	0	2	0	0	22	0	0	0	0	0	1	0	0	0	0	0	0	0	0	88	0	0	0	6	5	3	2	0	9	0	0	0	0	9	0	0	3	18	1	0	0	0	0	0
contig-100_109_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	0	1	0	0	0	9	0	0	6	0	0	0	0	0	0	0
contig-100_110_1	16	16	2	0	0	0	10	0	10	0	0	3	37	0	0	0	0	2	9	0	0	3	0	0	36	37	55	305	334	1	167	1	0	0	2	59	13	44	4	86	21	6	1	0	0	61
